# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDurationAvgMs,1787298133435000000,1787298193431000000,0.0
VFSFlusher.totalFlushesRetried,1787298133435000000,1787298193431000000,0
Indexes.entries.lookupDuration90PMs,1787298133435000000,1787298193431000000,0.0
VFSFlusher.totalFlushes,1787298133435000000,1787298193431000000,0
Indexes.entries.lookups,1787298133435000000,1787298193431000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787298133435000000,1787298193431000000,0
Indexes.entries.lookupDurationAvgMs,1787298133435000000,1787298193431000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787298133435000000,1787298193431000000,705831
Indexes.allKeys.lookupDurationMaxMs,1787298133435000000,1787298193431000000,0.0
Indexes.allKeys.lookups,1787298133435000000,1787298193431000000,0.0
IndexesFlusher.totalFlushes,1787298133435000000,1787298193431000000,116
Indexes.allKeys.lookupDurationAvgMs,1787298133435000000,1787298193431000000,0.0
VFSFlusher.totalFlushingTimeUs,1787298133435000000,1787298193431000000,0
IndexesFlusher.totalContentionQuotaSpent,1787298133435000000,1787298193431000000,0
Indexes.stubs.lookupDuration90PMs,1787298133435000000,1787298193431000000,0.0
Indexes.stubs.lookups,1787298133435000000,1787298193431000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787298133435000000,1787298193431000000,0.0
Indexes.entries.lookupDurationMaxMs,1787298133435000000,1787298193431000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787298133435000000,1787298193431000000,0.0
IndexesFlusher.totalFlushesRetried,1787298133435000000,1787298193431000000,0
workspaceModel.init.bridges.ms,1787298133435000000,1787298193431000000,2
workspaceModel.to.snapshot.ms,1787298133435000000,1787298193431000000,8
workspaceModel.replace.project.model.ms,1787298133435000000,1787298193431000000,0
workspaceModel.update.unloaded.entities.ms,1787298133435000000,1787298193431000000,0
workspaceModel.loading.total.ms,1787298133435000000,1787298193431000000,277
workspaceModel.updates.precise.ms,1787298133435000000,1787298193431000000,44
workspaceModel.check.recursive.update.ms,1787298133435000000,1787298193431000000,3
workspaceModel.updates.ms,1787298133435000000,1787298193431000000,120
workspaceModel.loading.from.cache.ms,1787298133435000000,1787298193431000000,241
workspaceModel.pre.handlers.ms,1787298133435000000,1787298193431000000,1
workspaceModel.initializing.ms,1787298133435000000,1787298193431000000,2
